[18/04/10 00:00:09,552] [INFO] OnlinePlayerLog.execute --> 当前的时间戳-------：1523289609552 ----- timeDian:0
[18/04/10 09:52:48,136] [INFO] GameServer.main --> Free memory 1761 Mb of 1797 Mb
[18/04/10 09:52:48,136] [INFO] GameServer.main --> <<-------------------------------- Game Server started version:1.0.0.1----------------------------------->>
[18/04/10 09:52:48,136] [INFO] GameServer.main --> 服务器启动时间 : 10356毫秒
[18/04/10 09:52:48,173] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@65d7f55f
[18/04/10 09:52:48,175] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@deab84a
[18/04/10 09:52:48,176] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@2b3e1c05
[18/04/10 09:52:48,176] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@31b577f6
[18/04/10 09:52:48,177] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@6b920192
[18/04/10 09:52:48,178] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:52:48
[18/04/10 09:52:48,197] [INFO] ServerRedisMsgListener.onSubscribe --> subscribe [server.100001],server.100001=1
[18/04/10 09:52:48,197] [INFO] ServerRedisMsgListener.onSubscribe --> subscribe [broadcast],broadcast=2
[18/04/10 09:52:48,199] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:52:48
[18/04/10 09:52:48,200] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:52:48
[18/04/10 09:52:48,200] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:52:48,203] [DEBUG] AbstractDataUpdater.update --> [#GS.UpdateService.update] [Begin to sync objects size:125]
[18/04/10 09:52:48,208] [DEBUG] AbstractDataUpdater.update --> [#GS.UpdateService.update] [Finish sync objects size:125]
[18/04/10 09:52:48,210] [DEBUG] AbstractDataUpdater.update --> [#GS.DataUpdater.update] [Update Time:7ms]
[18/04/10 09:52:48,214] [ERROR] HeartbeatThread.run --> runnerId:-1 is busy
[18/04/10 09:52:48,215] [ERROR] HeartbeatThread.run --> runnerId:1 is busy
[18/04/10 09:52:48,215] [ERROR] HeartbeatThread.run --> runnerId:2 is busy
[18/04/10 09:52:48,238] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:31us Total:1
[18/04/10 09:52:48,241] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:2
[18/04/10 09:52:48,243] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:3
[18/04/10 09:52:48,248] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:4
[18/04/10 09:52:48,249] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:5
[18/04/10 09:52:48,252] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:6
[18/04/10 09:52:48,255] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:7
[18/04/10 09:52:48,260] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:8
[18/04/10 09:52:48,263] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:9
[18/04/10 09:52:48,267] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:10
[18/04/10 09:52:48,269] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:11
[18/04/10 09:52:48,273] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:4us Total:12
[18/04/10 09:52:48,275] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:13
[18/04/10 09:52:48,277] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:14
[18/04/10 09:52:48,279] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:9us Total:15
[18/04/10 09:52:48,282] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:16
[18/04/10 09:52:48,284] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:17
[18/04/10 09:52:48,286] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:18
[18/04/10 09:52:48,289] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:19
[18/04/10 09:52:48,292] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:20
[18/04/10 09:52:48,296] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:21
[18/04/10 09:52:48,297] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:22
[18/04/10 09:52:48,300] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:23
[18/04/10 09:52:48,302] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:24
[18/04/10 09:52:48,306] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:25
[18/04/10 09:52:48,309] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:26
[18/04/10 09:52:48,316] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:27
[18/04/10 09:52:48,316] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:28
[18/04/10 09:52:48,319] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:29
[18/04/10 09:52:48,322] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:6us Total:30
[18/04/10 09:52:48,325] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:31
[18/04/10 09:52:48,327] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:32
[18/04/10 09:52:48,330] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:33
[18/04/10 09:52:48,332] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:34
[18/04/10 09:52:48,334] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:35
[18/04/10 09:52:48,337] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:36
[18/04/10 09:52:48,339] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:37
[18/04/10 09:52:48,341] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:38
[18/04/10 09:52:48,343] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:39
[18/04/10 09:52:48,345] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:40
[18/04/10 09:52:48,347] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:41
[18/04/10 09:52:48,350] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:42
[18/04/10 09:52:48,353] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:43
[18/04/10 09:52:48,355] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:44
[18/04/10 09:52:48,357] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:45
[18/04/10 09:52:48,359] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:46
[18/04/10 09:52:48,361] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:47
[18/04/10 09:52:48,364] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:48
[18/04/10 09:52:48,366] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:49
[18/04/10 09:52:48,369] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:50
[18/04/10 09:52:48,371] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:51
[18/04/10 09:52:48,373] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:52
[18/04/10 09:52:48,376] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:53
[18/04/10 09:52:48,378] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:54
[18/04/10 09:52:48,380] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:55
[18/04/10 09:52:48,382] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:56
[18/04/10 09:52:48,385] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:57
[18/04/10 09:52:48,388] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:9us Total:58
[18/04/10 09:52:48,390] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:59
[18/04/10 09:52:48,392] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:60
[18/04/10 09:52:48,394] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:61
[18/04/10 09:52:48,397] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:62
[18/04/10 09:52:48,400] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:63
[18/04/10 09:52:48,402] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:64
[18/04/10 09:52:48,405] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:948us Total:65
[18/04/10 09:52:48,407] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:13us Total:66
[18/04/10 09:52:48,418] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:67
[18/04/10 09:52:48,421] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:4us Total:68
[18/04/10 09:52:48,421] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:69
[18/04/10 09:52:48,424] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:4us Total:70
[18/04/10 09:52:48,428] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:4us Total:71
[18/04/10 09:52:48,433] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:72
[18/04/10 09:52:48,437] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:4us Total:73
[18/04/10 09:52:48,442] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:74
[18/04/10 09:52:48,442] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:3us Total:75
[18/04/10 09:52:48,443] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@7aebd667
[18/04/10 09:52:48,445] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:781us Total:76
[18/04/10 09:52:48,445] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@6a98bb63
[18/04/10 09:52:48,447] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:77
[18/04/10 09:52:48,450] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:78
[18/04/10 09:52:48,452] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:79
[18/04/10 09:52:48,455] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:80
[18/04/10 09:52:48,458] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:81
[18/04/10 09:52:48,461] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:82
[18/04/10 09:52:48,463] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:83
[18/04/10 09:52:48,465] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:84
[18/04/10 09:52:48,467] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:85
[18/04/10 09:52:48,469] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:86
[18/04/10 09:52:48,471] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:5us Total:87
[18/04/10 09:52:48,473] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:88
[18/04/10 09:52:48,476] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:89
[18/04/10 09:52:48,478] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:90
[18/04/10 09:52:48,480] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:7us Total:91
[18/04/10 09:52:48,482] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:92
[18/04/10 09:52:48,485] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:93
[18/04/10 09:52:48,487] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:94
[18/04/10 09:52:48,489] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:95
[18/04/10 09:52:48,492] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:96
[18/04/10 09:52:48,494] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:97
[18/04/10 09:52:48,496] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:98
[18/04/10 09:52:48,498] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:1us Total:99
[18/04/10 09:52:48,500] [INFO] QueueMessageProcessor.process --> Message:SCHD_ASYNC_FINISH [class com.gameserver.common.db.operation.IoCheckAsyncOperation operation[com.gameserver.common.db.operation.SaveObjectOperation]] Type:10 Time:2us Total:100
